median11, ssc_name, ssc2011
40045.24771,"Shellharbour",12071
50462.28571,"Shellharbour City Centre",12072
29018.86614,"Shoal Bay (NSW)",12075
33213.75342,"Shoalhaven Heads",12076
33492.2623,"Shortland",12077
46208.58091,"Silverdale (NSW)",12078
45462.94253,"Singleton Heights",12082
38416.18182,"Skennars Head",12083
38511.2,"Silverwater (Auburn - NSW)",12079
30454.66667,"Silverwater (Lake Macquarie - NSW)",12080
26148.0,"Skinners Shoot",12084
42588.0,"Smeaton Grange",12085
28384.78832,"Smithfield (NSW)",12086
44861.48837,"Singleton (NSW)",12081
18954.89655,"Smiths Creek (Tweed - NSW)",12087
25896.0,"Smiths Lake",12088
32339.66667,"South Albury",12093
19672.13793,"South Arm (Nambucca - NSW)",12094
29454.97674,"South Golden Beach",12099
25555.15706,"South Grafton",12100
35291.75,"South Bathurst",12095
47831.33333,"South Bowenfels",12096
47100.54237,"South Coogee",12097
20491.083,"South Granville",12101
29579.74603,"South Gundagai",12102
32060.2807,"South Gundurimba",12103
28060.5,"South Guyra",12104
38778.95975,"South Hurstville",12105
23689.41414,"South Kempsey",12106
24676.88889,"South Maitland",12109
40508.0,"South Maroota",12110
27171.52941,"South Murwillumbah",12111
27285.14286,"South Lismore",12107
31148.0,"South Littleton",12108
41650.71605,"South Penrith",12114
31725.77778,"South Tamworth",12115
37239.82058,"South Wentworthville",12117
26203.21472,"South West Rocks",12118
35054.40394,"South Windsor",12119
64785.5,"South Turramurra",12116
28028.0,"Southampton (NSW)",12120
27477.41176,"Southgate",12121
48976.57143,"Splitters Creek",12126
42961.33333,"Speers Point",12122
27031.33333,"Speewa (NSW)",12123
30348.0,"Spencer",12124
37548.0,"Spicers Creek",12125
37455.69231,"Richlands (Qld)",31396
53228.30303,"Spring Farm (NSW)",12127
36500.94118,"Spring Flat",12128
41548.0,"Spring Grove",12129
34073.0,"Spring Hill (Cabonne - NSW)",12130
35717.69697,"Spring Ridge",12131
40643.65217,"Spring Terrace",12132
33462.83871,"Springdale Heights",12133
28582.12073,"St Johns Park",12148
37587.85765,"Springfield (Gosford - NSW)",12134
57209.90476,"Springrange",12135
47398.0,"Springside (NSW)",12136
56247.2126,"Springvale (Wagga Wagga - NSW)",12137
48548.0,"Springwood (NSW)",12138
29588.0,"St Albans (NSW)",12139
39829.93833,"St Andrews (NSW)",12140
42444.30643,"St Clair (Penrith - NSW)",12141
30911.63636,"St Fillans",12142
32417.04762,"St Georges Basin",12143
39479.1828,"St Helens Park",12144
38114.03774,"St Huberts Island",12145
65938.14337,"St Ives (NSW)",12146
64338.625,"St Ives Chase",12147
54681.4004,"Stanhope Gardens",12154
59437.90826,"Stanmore (NSW)",12155
53935.92757,"Summer Hill (Ashfield - NSW)",12173
59545.4026,"Stanwell Park",12156
51460.5,"Stanwell Tops",12157
26451.22581,"Stockinbingal",12158
42572.24242,"Sydenham (NSW)",12191
45450.13465,"Sydney",12192
60885.5,"Sydney Olympic Park",12193
47554.53061,"Sylvania",12194
47696.42767,"Sylvania Waters",12195
47918.0,"Table Top",12196
17177.33333,"Tabulam",12197
30996.88889,"Stockton (NSW)",12159
31629.48148,"Stokers Siding",12160
31148.0,"Stonehenge (NSW)",12161
21243.2381,"Stony Chute",12162
27898.0,"Stratheden",12163
26893.45455,"Faraday",20483
27810.58322,"Fawkner",20484
41176.04533,"Strathfield (NSW)",12164
28374.66667,"Fernbank",20485
33884.84211,"Scrubby Mountain",31461
42632.36019,"Strathfield South",12165
27421.33333,"Stroud",12166
29588.0,"Stroud Road",12167
28300.38095,"Stuart Town",12168
19935.5,"Stuarts Point",12169
28259.11111,"Stubbo",12170
28259.11111,"Mossiface",20930
32188.0,"Stud Park",12171
33316.13559,"Suffolk Park",12172
45410.85714,"Summer Hill Creek",12174
32340.35669,"Summerland Point",12175
44581.33333,"Sunny Corner",12176
27477.41176,"Sunset Strip (NSW)",12177
35663.78947,"Sunshine (NSW)",12178
28266.07229,"Sunshine Bay",12179
28372.53988,"Surf Beach (NSW)",12180
27291.33333,"Surfside",12181
61954.0241,"Surry Hills",12182
23795.68212,"Sussex Inlet",12183
35642.91525,"Tacoma",12198
50604.90608,"Sutherland (NSW)",12184
53139.66667,"Sutton (NSW)",12185
39499.51515,"Sutton Forest",12186
36121.91304,"Swan Bay (Port Stephens - NSW)",12187
29761.33333,"Swan Bay (Richmond Valley - NSW)",12188
46748.0,"Hove",40305
29684.42384,"Swansea (NSW)",12189
41548.0,"Swansea Heads",12190
37792.44444,"Tacoma South",12199
37177.23588,"Tahmoor",12200
35800.63158,"Talbingo",12201
25650.85714,"Tallawang",12202
77867.75309,"Tamarama",12206
26858.0,"Tambar Springs",12207
28967.35484,"Tallimba",12203
33360.76596,"Tallong",12204
35969.81818,"Tallwoods Village",12205
27248.0,"Tantawangalo",12213
36348.0,"Proserpine",31358
36348.0,"Taminda",12208
26221.68421,"Tamworth",12209
30389.08108,"Tanilba Bay",12210
27414.66667,"Tanja",12211
31890.85714,"Tannabar",12212
46585.5,"Tapitallee",12214
42642.73684,"Tarago",12215
35430.35294,"Taralga",12216
31506.62069,"Cadell",40085
23195.05882,"Tarbuck Bay",12217
32188.0,"Tarcutta",12218
26929.21019,"Taree",12219
23174.66667,"Taree South",12220
53062.28571,"Taren Point",12221
42000.17391,"Tarraganda",12222
57408.0,"Richmond (Mackay - Qld)",31397
37913.5914,"Tarrawanna",12223
33104.43564,"Tarro",12224
47325.77778,"Tempe",12237
41370.72727,"Tascott",12225
30326.94737,"Tatham",12226
36722.77477,"Tathra",12227
55696.17518,"Tatton",12228
17628.0,"Taylors Arm",12229
30405.14286,"Taylors Beach (NSW)",12230
27343.12195,"Tea Gardens",12231
46189.16576,"Terrigal",12249
33401.33333,"Teven",12250
29799.85185,"Tewinga",12251
39164.66667,"Thalgarrah",12252
34614.66667,"Richmond (Richmond - Qld)",31398
62549.94175,"Hyde Park (SA)",40308
32720.09302,"Telarah",12232
37984.13707,"Telopea",12234
28967.35484,"Temagog",12235
31421.68421,"Telegraph Point",12233
31426.57143,"Temora",12236
35324.1658,"Tenambit",12238
40453.26316,"Tennyson (NSW)",12239
55310.06897,"Tennyson Point",12240
28169.51899,"Tenterfield",12241
49261.90728,"Walkerston",31712
34583.71429,"Teralba",12242
29232.21053,"Terania Creek",12243
43281.33333,"Terara",12244
52663.59633,"The Hill",12257
27548.0,"Termeil",12245
41095.82609,"Terramungamine",12246
38143.87629,"Terranora",12247
50318.14925,"Terrey Hills",12248
31500.54237,"Tharbogang",12253
28919.42857,"The Channon",12254
47684.0,"The Junction",12258
37973.0,"The Lagoon",12259
42206.66667,"The Oaks",12260
23868.0,"The Pinnacles",12261
28943.053,"The Entrance",12255
32167.60784,"The Entrance North",12256
59772.07407,"The Ponds",12263
50348.0,"The Ridgeway",12264
34842.73684,"The Rock",12265
81273.5814,"The Rocks (Sydney - NSW)",12266
49925.77778,"The Slopes",12267
23244.0,"The Whiteman",12268
42588.0,"Theresa Park",12269
40600.54237,"Thirlmere",12270
55105.54923,"Thornleigh",12273
46676.76712,"Turvey Park",12331
43154.86695,"Thornton (NSW)",12274
36805.6,"Tighes Hill",12278
36621.68421,"Timbumburi",12279
22182.48276,"Tingha",12280
30919.00917,"Tweed Heads",12332
27664.50485,"Tweed Heads South",12333
29812.54545,"Tweed Heads West",12334
27548.0,"Thrumster",12275
43458.91314,"Thurgoona",12276
30748.0,"Tinonee",12282
34375.58621,"Tintinhull",12284
28249.14943,"Tocumwal",12285
27928.95238,"Tyagarah",12335
23131.33333,"Tyalgum",12336
38576.57143,"Tintenbar",12283
23967.04762,"Tyndale",12337
41727.91071,"Toongabbie (NSW)",12293
28201.33333,"Tooraweenah",12294
28766.89117,"Toormina",12295
33557.7561,"Toowoon Bay",12296
29870.80702,"Toronto",12297
39632.21053,"Torryburn (Dungog - NSW)",12298
27103.55556,"Tottenham (NSW)",12299
29532.28571,"Toukley",12300
20293.0,"Towamba",12301
26443.2381,"Townsend",12302
21518.37037,"Upper Burringbar",12347
39319.42857,"Towradgi",12303
32065.64706,"Towrang",12304
29848.0,"Trangie",12305
39291.39623,"Tregeagle",12306
24388.0,"Valla",12365
36912.57143,"Waratah West",12411
25747.14163,"Tregear",12307
26794.51163,"Trundle",12308
31494.66667,"Trunkey Creek",12309
33564.90141,"Tuggerawong",12315
27634.48649,"Tullamore",12316
37135.87879,"Tullera",12317
34073.0,"Turrella",12330
29771.52941,"Tullibigeal",12318
46275.27273,"Tullimbar",12319
34316.75,"Tumbarumba",12320
38915.08861,"Tumbi Umbi",12321
32516.42105,"Tumblong",12322
64506.82353,"Turramurra",12329
25319.42857,"Uki",12338
27488.74074,"Ulamambri",12339
25528.31496,"Ulladulla",12340
22373.0,"Ulmarra",12341
19292.0,"Ulong",12342
42737.54248,"Ultimo",12343
34144.19048,"Umina Beach",12344
56010.5,"Wareemba",12414
28507.375,"Warialda",12415
20252.7619,"Warialda Rail",12416
30131.90805,"Unanderra",12345
22323.75758,"Ungarie",12346
20651.7037,"Upper Corindi",12348
25740.0,"Upper Crystal Creek",12349
25081.33333,"Upper Horton",12350
25348.0,"Upper Lansdowne",12351
47490.85714,"Varroville",12368
66702.60123,"Vaucluse",12369
33479.03448,"Verges Creek",12370
19207.25926,"Upper Main Arm",12352
27171.52941,"Upper Manilla",12353
31148.0,"Upper Orara",12354
28941.93939,"Upper Rollands Plains",12355
37074.47059,"Wadalba",12377
42105.14286,"Wagga Wagga",12378
32123.0,"Uralba",12356
30663.78947,"Uralla (NSW)",12357
22770.22222,"Urana",12358
37959.26761,"Uranquinty",12359
19559.42857,"Urbenville",12360
27753.85774,"Urunga",12361
38428.0,"Wagstaffe",12379
63635.41355,"Wahroonga",12380
40248.0,"Vacy",12362
28081.33333,"Vale Of Clwydd",12363
50507.71223,"Valentine (NSW)",12364
30477.03226,"Valla Beach",12366
36397.52381,"Coes Creek",30388
47614.66667,"Valley Heights",12367
24630.96943,"Elizabeth Park",40179
27054.38298,"Verona",12371
48177.00763,"Waitara",12381
38659.11111,"Wakefield",12382
18399.85185,"Villawood",12372
31606.4022,"Wakeley",12383
29618.58824,"Wakool",12384
48963.65217,"Ormond",21057
38200.5,"Vincentia",12373
40297.36709,"Vineyard",12374
0.0,"Violet Hill",12375
40805.14286,"Wallabi Point",12390
33471.40426,"Orrvale",21058
58864.66667,"Voyager Point",12376
25051.44828,"Walbundrie",12385
32320.54902,"Walcha",12386
34374.27737,"Walgett",12387
34984.06557,"Walla Walla",12388
28208.86957,"Wallabadah",12389
40166.75,"Wallacia",12391
22712.44444,"Wallaga Lake",12392
37884.36364,"Wallagoot",12393
39657.09091,"Wallamore",12395
32110.96296,"Wallarah",12396
41873.0,"Wallarobba",12397
53392.44444,"Wallaroo (NSW)",12398
35109.90476,"Wallendbeen",12399
33794.42857,"Wallerawang",12400
41512.50512,"Broadview",40070
36718.97171,"Wallsend",12401
47048.26247,"Wamberal",12402
70529.52174,"Wamboin",12403
27248.0,"Wanaaring",12404
35698.0,"Wandandian",12405
18148.0,"Wandella (NSW)",12406
27898.0,"Wardell",12412
20574.66667,"Wards River",12413
27748.0,"Warilla",12417
32021.6,"Watanobbi",12432
41703.01355,"Warners Bay",12418
40948.0,"Warnervale",12419
28279.03448,"Warraderry",12420
47119.42857,"Waterfall",12433
42748.0,"Brompton",40071
39835.05882,"Warragamba",12421
43628.0,"Warral",12422
46374.21564,"Waterloo (NSW)",12434
68786.09524,"Warrawee",12423
50345.26027,"Warrimoo",12430
20796.29721,"Warrawong",12424
30859.11111,"Warregah Island",12425
27793.16129,"Warrell Creek",12426
32558.16949,"Warren",12427
43348.0,"Warri",12428
52210.24784,"Warriewood",12429
23660.0,"Warwick Farm",12431
30438.90909,"Waterview Heights",12435
67114.66667,"Watsons Bay",12436
24348.0,"Watsons Creek (NSW)",12437
30931.33333,"Wattamondara",12438
19516.42105,"Wattle Flat (NSW)",12439
62342.39655,"Waverley (NSW)",12444
52582.38438,"Wattle Grove (NSW)",12440
59853.40541,"Wattle Ponds",12441
28214.66667,"Wauchope",12442
27561.7931,"Waukivory",12443
75034.2069,"Waverton",12445
29159.76471,"Way Way",12446
38711.63636,"Wedderburn (NSW)",12447
43628.0,"Wee Jasper",12448
32781.33333,"Wee Waa",12449
22663.78947,"Weethalle",12450
22308.0,"Weilmoringle",12451
37779.88406,"Wentworth Falls",12457
40490.12034,"Wentworthville",12459
46136.23529,"Werai",12460
44756.51064,"Werombi",12461
58112.94845,"Townview",31667
39670.22222,"Werri Beach",12462
36248.95238,"Werrington",12463
43152.0678,"Werrington County",12464
44541.35793,"Werrington Downs",12465
42432.21053,"West Albury",12467
27796.34123,"West Ballina",12468
36140.82869,"West Bathurst",12469
37276.57143,"West Gosford",12470
28145.1831,"West Haven",12471
42757.69305,"West Hoxton",12472
24578.02833,"West Kempsey",12473
31890.85714,"West Nowra",12474
58122.63026,"West Pennant Hills",12475
64324.26263,"West Pymble",12476
45122.56954,"West Ryde",12477
37696.14815,"Sulky",21279
28449.26582,"West Tamworth",12478
48804.82451,"Winmalee",12524
50738.49236,"Winston Hills",12525
43394.99454,"Sunbury",21280
34842.73684,"West Wallsend",12479
40820.88136,"West Wollongong",12480
21948.0,"Wollar",12530
50503.55556,"Wolli Creek",12531
31643.2381,"Wollombi",12532
32188.0,"Sunset Strip (Vic.)",21281
34844.07843,"West Wyalong",12481
36297.51456,"Westdale (Tamworth - NSW)",12482
24426.04878,"Wiley Park",12501
19851.44828,"Willawarrin",12502
59091.56436,"Westleigh",12483
40694.78492,"Westmead",12484
30343.2381,"Weston (NSW)",12485
33176.44828,"Wetherill Park",12486
24219.38965,"Whalan",12487
22954.06061,"Wherrol Flat",12488
0.0,"Whian Whian",12489
22048.0,"White Cliffs",12490
48800.63158,"White Rock (NSW)",12491
44888.14599,"Whitebridge",12492
50792.44444,"Whittingham",12493
22348.0,"Whitton",12494
26814.66667,"Whoota",12495
24214.66667,"Wiangaree",12496
39525.77778,"Williamtown",12503
23758.52632,"Willmot",12504
19294.32588,"Windale",12511
20748.0,"Marks Landing",40406
64680.59494,"Willoughby (NSW)",12505
70786.98305,"Willoughby East",12506
26650.7027,"Willow Tree",12507
40092.0,"Willow Vale (Wingecarribee - NSW)",12508
27208.60606,"Wilsons Creek",12509
46373.6,"Wilton (NSW)",12510
29633.71429,"Windang",12512
49796.27586,"Windella",12513
24139.30435,"Windellama",12514
34050.32558,"Windermere Park",12515
19812.0,"Windeyer (NSW)",12516
40496.93617,"Windradyne",12517
37596.0,"Windsor (NSW)",12518
49595.61905,"Windsor Downs",12519
34772.24242,"Wingello",12520
40062.28571,"Wingen",12521
28890.92566,"Wingham",12522
27548.0,"Winifred",12523
39690.85714,"Winton (NSW)",12526
47971.52941,"Wirlinga",12527
44804.56566,"Woodford (NSW)",12548
28873.0,"Woodford Island",12549
38948.0,"Woodlands (Wingecarribee - NSW)",12550
29761.33333,"Wisemans Ferry",12528
17675.27273,"Wittitrin",12529
35652.9505,"Wollongbar",12533
38110.71186,"Woodpark",12551
36940.98246,"Marleston",40407
38890.89017,"Wollongong",12534
72212.03509,"Wollstonecraft",12535
32003.6962,"Wolumla",12536
54114.66667,"Wombarra",12537
38690.85714,"Woodbine (NSW)",12544
29012.28571,"Woodburn (Richmond Valley - NSW)",12545
24090.85714,"Wombat",12538
35124.47059,"Wombeyan Caves",12539
38824.19048,"Wondalga",12540
38711.63636,"Wongarbon",12541
51370.22222,"Wongawilli",12542
30680.27513,"Woodberry",12543
47786.00384,"Woodcroft (NSW)",12546
26665.24138,"Woodenbong",12547
35296.31461,"Woodrising",12552
13876.57143,"Woodsreef",12553
22753.71429,"Woodstock (Cowra - NSW)",12554
32633.71429,"Woodstock (Shoalhaven - NSW)",12555
25948.0,"Woodview",12556
56982.68208,"Woolloomooloo",12563
29068.0,"Woolomin",12564
44567.35484,"Woodville (NSW)",12557
23148.0,"Woolbrook",12558
27681.33333,"Woolgoolga",12559
27248.0,"Wooyung",12573
54014.22517,"Woronora",12574
20383.08772,"Wooli",12560
38026.59649,"Worrigee",12576
35048.0,"Worrowing Heights",12577
73705.89474,"Woollahra",12561
29696.83721,"Woollamia",12562
33098.0,"Wyalong",12580
25081.33333,"Wyangala",12581
36348.0,"Wybung",12582
32783.95506,"Wyee",12583
42811.15789,"Carrum",20265
51274.31579,"Woolooware",12565
31668.0,"Wooloweyah",12566
74264.66667,"Woolwich",12567
31148.0,"Woomargama",12568
20389.37931,"Woombah",12569
41894.66667,"Woongarrah",12570
43894.81648,"Woonona",12571
20748.0,"Wootton",12572
40768.0,"Yanderra",12594
44408.0,"Yarrabar",12595
55318.37037,"Woronora Heights",12575
19448.0,"Yarrahapinni",12596
45869.12676,"Caulfield East",20274
31087.88439,"Woy Woy",12578
54548.0,"Woy Woy Bay",12579
34065.07317,"Wyee Point",12584
21823.86207,"Wyndham (NSW)",12585
37251.24675,"Wyoming",12586
28375.94118,"Wyong",12587
43148.0,"Wyong Creek",12588
55395.82609,"Annandale (Qld)",30040
36748.0,"Wyongah",12589
37579.57895,"Wyrallah",12590
29060.52567,"Yagoona",12591
26814.66667,"Yamba (NSW)",12592
32944.36364,"Yanco",12593
50265.64706,"Yarramalong",12597
54114.66667,"Ceres",20278
42689.46341,"Yarramundi",12598
22800.63158,"Yarranbella",12599
0.0,"Yarratt Forest",12600
27702.21687,"Yarravel",12601
35481.33333,"Aramac",30048
52389.74757,"Yarrawarrah",12602
21672.44444,"Yarrawonga (NSW)",12603
38130.85714,"Yarrawonga Park",12604
37026.26087,"Yarrie Lake",12605
25370.22222,"Yarrowitch",12606
23348.0,"Yarrowyck",12607
45884.05016,"Yass",12608
57203.31915,"Yass River",12609
49678.90909,"Yellow Rock (Blue Mountains - NSW)",12612
55477.0404,"Abbotsford (Vic.)",20001
35748.0,"Yellow Rock (Shellharbour - NSW)",12613
36392.82759,"Yenda (NSW)",12614
34918.0,"Aireys Inlet",20004
41641.27354,"Airport West",20005
26064.85393,"Albanvale",20006
70584.21262,"Albert Park (Vic.)",20007
28981.33333,"Alma (Vic.)",20014
57127.03226,"Alphington",20015
28411.15789,"Alberton (Vic.)",20008
28570.8739,"Albion (Vic.)",20009
32391.47826,"Alexandra (Vic.)",20010
43560.62458,"Altona (Vic.)",20016
37242.15081,"Altona Meadows",20017
33636.0,"Altona North",20018
29414.66667,"Amphitheatre",20019
38682.69388,"Anakie",20020
62233.09532,"Armadale (Vic.)",20028
36632.93151,"Anglesea",20021
46442.11765,"Arthurs Seat",20030
31960.5,"Apollo Bay (Vic.)",20022
34614.66667,"Apsley (Vic.)",20023
48946.08482,"Bentleigh",20120
33220.2963,"Ararat",20024
36121.91304,"Arcadia (Vic.)",20025
31734.66667,"Ardeer",20026
29386.70968,"Ardmona",20027
27681.33333,"Alice Springs",70005
42966.18182,"Arthurs Creek",20029
14062.28571,"Alpurrurulam",70006
33595.05882,"Ascot (Ballarat - Vic.)",20031
43469.73913,"Ascot (Greater Bendigo - Vic.)",20032
46025.77778,"Bentleigh East",20121
49884.84211,"Ascot Vale",20033
40151.42857,"Ballarat Central",20057
37548.0,"Beremboke",20122
45148.0,"Ashbourne (Vic.)",20034
39106.01105,"Bacchus Marsh",20048
31906.33333,"Baddaginnie",20049
53022.22969,"Ashburton",20035
43120.50859,"Ashwood",20036
33505.33333,"Badger Creek",20050
34862.28571,"Bamawm Extension",20069
42510.96296,"Bandiana",20070
22852.7619,"Berringa",20123
31890.85714,"Berriwillock",20124
46372.37067,"Berwick",20125
48030.75862,"Aspendale",20037
44259.22995,"Aspendale Gardens",20038
35875.27273,"Bagshot",20051
24090.85714,"Bailieston",20052
32054.26058,"Bairnsdale",20053
28548.0,"Athlone",20039
33376.57143,"Bakery Hill",20054
51361.72549,"Balaclava (Vic.)",20055
35405.14286,"Ballan",20056
85549.69492,"Alyangula",70007
43962.28571,"Attwood",20040
33098.0,"Avalon (Vic.)",20041
36645.14286,"Avenel",20042
25562.81481,"Avoca (Vic.)",20043
37549.26582,"Avondale Heights",20044
37548.0,"Avonsleigh",20045
12560.76596,"Amoonguna",70008
9216.1875,"Ampilatwatja",70009
37908.0,"Axe Creek",20046
35654.66667,"Axedale",20047
19812.0,"Angurugu",70010
15134.36364,"Anindilyakwa",70011
33043.5665,"Ballarat East",20058
38459.87739,"Ballarat North",20059
34979.57895,"Ballendella",20060
38428.0,"Balliang",20061
28894.66667,"Balmattum",20062
31148.0,"Balmoral (Vic.)",20063
42039.89189,"Balnarring",20064
31519.42857,"Balnarring Beach",20065
24097.15254,"Bangholme",20071
52188.74074,"Balwyn",20066
39664.53543,"Bannockburn (Vic.)",20072
47017.62963,"Baranduda",20073
25460.5,"Baringhup",20074
33900.94118,"Barjarg",20075
36832.47205,"Black Hill (Vic.)",20140
51638.97143,"Balwyn North",20067
31620.72727,"Bamawm",20068
34971.52941,"Barkers Creek",20076
17808.86957,"Barmah",20077
40681.33333,"Barnawartha",20078
48605.14286,"Barnawartha North",20079
36074.31579,"Barongarook",20080
34512.70588,"Barongarook West",20081
45014.66667,"Barrabool",20082
30968.68966,"Barwon Downs",20083
50606.06452,"Batesford",20086
0.0,"Baw Baw (Vic.)",20087
41548.0,"Baw Baw Village",20088
36272.27184,"Baxter",20089
33206.33333,"Bayles",20090
29761.33333,"Baynton (Vic.)",20091
39434.17886,"Bayswater (Vic.)",20092
39770.22222,"Bayswater North",20093
45399.85185,"Beaconsfield (Vic.)",20094
48773.5814,"Beaconsfield Upper",20095
19819.42857,"Bealiba",20096
